cell_id,NRAS.1.115258747.C...2,NRAS.1.115258747.C...3,DNMT3A.2.25457243.G,NPM1.5.170837543.C,FLT3.13.28592642.C,FLT3.13.28608243.X
c6177,49,49,50,25,56,15
c6178,26,26,35,34,34,12
c6179,12,12,35,55,110,52
c6180,23,23,50,33,82,14
c6181,20,20,21,12,126,43
c6182,7,7,12,12,100,17
c6183,23,23,60,36,54,20
c6184,36,36,67,25,86,17
c6185,33,33,49,24,80,12
c6186,19,19,20,10,66,16
c6187,18,18,38,36,170,54
c6188,18,18,24,0,62,8
c6189,61,61,84,82,149,36
c6190,15,15,8,18,90,9
c6191,33,33,72,51,119,36
c6192,68,68,59,72,106,37
c6193,41,41,26,57,33,8
c6194,18,18,45,11,74,20
c6195,71,71,94,71,178,92
c6196,32,32,78,114,4,30
c6197,40,40,59,68,60,19
c6198,28,28,75,9,104,30
c6199,19,19,55,3,88,20
c6200,52,52,0,71,23,9
c6201,4,4,23,7,64,12
c6202,34,34,109,26,65,17
c6203,29,29,26,35,76,18
c6204,52,52,62,35,142,25
c6205,31,31,64,82,52,11
c6206,16,16,20,11,68,22
c6207,42,42,68,32,150,43
c6208,11,11,30,1,112,36
c6209,7,7,16,19,18,19
c6210,12,12,41,91,68,7
c6211,43,43,47,27,78,39
c6212,17,17,53,32,86,0
c6213,27,27,38,23,50,4
c6214,12,12,23,2,42,22
c6215,5,5,29,17,59,21
c6216,16,16,50,74,40,20
c6217,8,8,4,1,78,14
c6218,17,17,34,7,50,15
c6219,10,10,31,8,56,14
c6220,28,28,67,19,32,7
c6221,76,76,107,29,118,86
c6222,38,38,38,16,49,7
c6223,2,2,15,4,52,7
c6224,23,23,0,70,80,30
c6225,21,21,10,8,62,18
c6226,46,46,69,22,41,12
c6227,59,59,128,90,207,55
c6228,18,18,54,53,65,14
c6229,22,22,92,68,37,15
c6230,28,28,122,35,148,61
c6231,47,47,87,59,123,76
c6232,19,19,42,15,57,12
c6233,45,45,49,46,57,18
c6234,28,28,38,32,76,14
c6235,21,21,35,21,80,4
c6236,27,27,37,47,72,14
c6237,19,19,100,223,209,56
c6238,15,15,25,6,64,35
c6239,5,5,20,4,90,10
c6240,49,49,49,25,48,39
c6241,18,18,25,8,92,11
c6242,27,27,17,28,66,12
c6243,14,14,31,23,52,14
c6244,19,19,14,11,62,17
c6245,17,17,16,26,54,12
c6246,48,48,128,73,171,48
c6247,8,8,21,6,57,10
c6248,32,32,13,45,51,21
c6249,22,22,0,10,66,15
c6250,22,22,32,26,56,35
c6251,17,17,31,14,70,13
c6252,19,19,51,6,84,13
c6253,25,25,35,34,56,22
c6254,41,41,51,18,92,18
c6255,21,21,17,48,30,3
c6256,20,20,47,17,78,32
c6257,29,29,39,23,58,31
c6258,56,56,91,6,126,35
c6259,27,27,28,21,130,27
c6260,60,60,53,54,123,29
c6261,5,5,32,38,64,9
c6262,16,16,68,24,48,29
c6263,30,30,23,35,110,16
c6264,55,55,51,35,77,27
c6265,16,16,24,21,70,14
c6266,11,11,44,47,12,14
c6267,21,21,25,23,84,11
c6268,8,8,7,12,90,10
c6269,18,18,12,26,94,14
c6270,28,28,31,9,65,38
c6271,15,15,33,25,78,17
c6272,13,13,23,5,140,49
c6273,34,34,59,22,58,20
c6274,13,13,34,6,67,10
c6275,137,137,202,61,236,94
c6276,56,56,80,53,96,75
c6277,13,13,19,2,91,20
c6278,18,18,35,61,63,6
c6279,76,76,153,18,203,171
c6280,77,77,132,64,240,71
c6281,37,37,39,23,96,43
c6282,10,10,23,13,116,11
c6283,31,31,0,7,36,50
c6284,55,55,93,81,32,14
c6285,24,24,26,18,126,64
c6286,32,32,39,41,98,19
c6287,25,25,47,19,52,12
c6288,27,27,32,25,46,7
c6289,24,24,54,6,60,13
c6290,35,35,93,9,140,57
c6291,24,24,55,14,82,19
c6292,24,24,75,37,142,42
c6293,32,32,64,69,89,11
c6294,13,13,58,16,99,37
c6295,27,27,45,59,56,14
c6296,23,23,77,57,84,13
c6297,7,7,6,3,123,29
c6298,34,34,45,27,79,17
c6299,21,21,35,20,112,32
c6300,34,34,37,10,116,18
c6301,14,14,36,8,42,23
c6302,22,22,46,11,68,15
c6303,50,50,68,56,92,21
c6304,34,34,69,69,188,33
c6305,23,23,39,15,141,23
c6306,23,23,39,6,105,22
c6307,11,11,19,12,38,8
c6308,38,38,22,30,158,43
c6309,16,16,64,15,92,49
c6310,9,9,32,14,100,23
c6311,38,38,24,23,71,23
c6312,20,20,32,44,54,12
c6313,63,63,84,45,168,35
c6314,24,24,44,16,138,10
c6315,26,26,19,4,55,36
c6316,38,38,60,35,98,9
c6317,7,7,39,3,44,20
c6318,27,27,71,13,88,18
c6319,35,35,24,70,46,17
c6320,38,38,70,56,61,23
c6321,23,23,77,17,99,19
c6322,20,20,36,38,82,19
c6323,17,17,14,6,82,30
c6324,29,29,13,12,66,18
c6325,15,15,11,16,40,9
c6326,79,79,69,76,90,26
c6327,42,42,51,33,96,30
c6328,43,43,22,4,129,44
c6329,10,10,57,77,64,13
c6330,13,13,31,13,83,9
c6331,16,16,28,2,56,12
c6332,33,33,63,78,132,36
c6333,16,16,56,108,20,36
c6334,34,34,23,17,29,11
c6335,23,23,15,15,8,15
c6336,30,30,37,40,67,12
c6337,15,15,47,24,56,22
c6338,26,26,33,31,57,16
c6339,32,32,51,12,74,21
c6340,42,42,85,60,160,36
c6341,16,16,33,10,95,25
c6342,30,30,25,6,118,15
c6343,18,18,25,3,44,22
c6344,14,14,13,38,31,17
c6345,28,28,22,30,32,7
c6346,4,4,36,84,25,16
c6347,39,39,56,44,63,9
c6348,17,17,49,11,43,18
c6349,24,24,32,10,42,24
c6350,45,45,76,67,0,0
c6351,16,16,26,4,52,12
c6352,25,25,34,15,71,13
c6353,42,42,60,1,35,34
c6354,14,14,13,3,63,17
c6355,24,24,21,15,56,17
c6356,47,47,43,24,80,27
c6357,45,45,117,111,117,55
c6358,21,21,32,19,63,11
c6359,21,21,63,21,72,18
c6360,14,14,38,24,120,53
c6361,21,21,17,28,22,12
c6362,28,28,50,30,63,54
c6363,20,20,38,92,64,19
c6364,23,23,32,32,72,4
c6365,25,25,23,34,32,12
c6366,12,12,15,41,94,14
c6367,16,16,39,13,54,16
c6368,11,11,37,10,67,17
c6369,44,44,54,68,88,25
c6370,15,15,13,8,30,40
c6371,44,44,110,103,122,47
c6372,8,8,69,56,110,45
c6373,13,13,23,8,4,42
c6374,29,29,30,27,87,10
c6375,14,14,20,4,93,14
c6376,13,13,31,16,79,32
c6377,52,52,76,63,64,24
c6378,34,34,26,46,66,15
c6379,6,6,23,18,60,25
c6380,9,9,27,36,59,16
c6381,27,27,25,20,28,7
c6382,17,17,23,22,22,7
c6383,17,17,12,41,71,15
c6384,73,73,67,101,158,47
c6385,9,9,75,13,88,33
c6386,25,25,36,13,110,24
c6387,31,31,91,15,79,42
c6388,8,8,25,3,11,4
c6389,23,23,47,31,65,36
c6390,30,30,41,33,62,25
c6391,40,40,54,15,93,15
c6392,33,33,55,22,116,19
c6393,55,55,58,8,44,39
c6394,41,41,178,54,249,152
c6395,36,36,8,30,46,10
c6396,47,47,77,116,131,33
c6397,15,15,19,61,92,17
c6398,66,66,80,73,139,45
c6399,41,41,54,101,109,24
c6400,46,46,150,136,122,39
c6401,60,60,121,75,118,78
c6402,27,27,70,0,78,13
c6403,49,49,100,115,120,26
c6404,16,16,36,5,42,21
c6405,33,33,45,21,106,28
c6406,12,12,18,2,50,29
c6407,6,6,2,2,16,15
c6408,34,34,55,20,82,4
c6409,29,29,25,30,88,34
c6410,9,9,47,34,70,22
c6411,6,6,25,16,52,11
c6412,15,15,21,35,46,27
c6413,25,25,67,115,161,20
c6414,44,44,89,49,134,22
c6415,34,34,31,39,71,23
c6416,28,28,49,105,52,8
c6417,10,10,34,3,102,12
c6418,25,25,28,12,88,3
c6419,34,34,102,109,102,33
c6420,23,23,45,10,92,15
c6421,60,60,61,109,116,26
c6422,25,25,59,19,36,16
c6423,39,39,22,33,127,63
c6424,18,18,29,10,30,12
c6425,35,35,81,36,124,21
c6426,67,67,10,6,70,31
c6427,12,12,9,4,89,7
c6428,44,44,60,33,79,21
c6429,16,16,67,2,116,26
c6430,36,36,70,42,52,27
c6431,11,11,44,86,66,17
c6432,158,158,41,18,239,62
c6433,23,23,74,72,120,15
c6434,6,6,35,7,84,13
c6435,24,24,33,3,14,9
c6436,15,15,42,31,92,22
c6437,34,34,31,39,70,23
c6438,21,21,13,10,75,30
c6439,26,26,22,5,79,16
c6440,21,21,38,12,70,40
c6441,15,15,40,12,106,28
c6442,20,20,22,17,70,13
c6443,24,24,41,60,124,13
c6444,25,25,18,24,44,11
c6445,24,24,33,22,94,32
c6446,18,18,93,28,60,20
c6447,17,17,29,26,84,20
c6448,16,16,51,42,46,10
c6449,61,61,137,59,164,51
c6450,37,37,63,43,109,33
c6451,33,33,51,18,110,30
c6452,14,14,18,19,50,8
c6453,29,29,122,130,142,47
c6454,19,19,36,40,100,14
c6455,34,34,34,19,95,41
c6456,24,24,52,8,86,31
c6457,29,29,58,39,98,20
c6458,33,33,35,44,34,8
c6459,8,8,26,1,44,12
c6460,21,21,38,24,38,12
c6461,3,3,9,4,88,8
c6462,12,12,29,43,70,13
c6463,15,15,36,26,78,18
c6464,27,27,39,38,72,20
c6465,13,13,50,16,84,25
c6466,39,39,55,29,95,17
c6467,8,8,41,16,124,27
c6468,22,22,47,26,8,0
c6469,21,21,38,41,76,13
c6470,5,5,27,12,74,8
c6471,43,43,97,22,146,65
c6472,21,21,38,88,76,16
c6473,16,16,15,27,45,6
c6474,24,24,68,266,95,27
c6475,11,11,2,14,18,34
c6476,20,20,67,166,76,24
c6477,17,17,12,33,42,10
c6478,17,17,14,35,32,7
c6479,32,32,60,76,102,33
c6480,31,31,61,52,67,9
c6481,27,27,54,18,156,48
c6482,14,14,33,31,82,14
c6483,22,22,44,18,56,20
c6484,46,46,38,45,130,27
c6485,31,31,59,13,126,22
c6486,9,9,8,12,58,6
c6487,20,20,32,45,110,0
c6488,32,32,95,95,138,25
c6489,20,20,20,50,60,9
c6490,48,48,17,54,44,7
c6491,23,23,27,20,30,13
c6492,46,46,80,42,166,24
c6493,11,11,22,2,66,12
c6494,37,37,22,2,108,57
c6495,19,19,34,3,75,14
c6496,70,70,49,41,138,35
c6497,8,8,8,10,84,54
c6498,62,62,57,63,154,35
c6499,26,26,27,33,72,6
c6500,33,33,63,96,76,17
c6501,5,5,20,1,120,34
c6502,13,13,46,16,142,26
c6503,59,59,87,41,250,66
c6504,21,21,29,40,84,12
c6505,15,15,70,51,170,98
c6506,29,29,50,38,112,38
c6507,20,20,26,11,121,15
c6508,6,6,8,4,123,21
c6509,22,22,6,21,62,16
c6510,21,21,25,28,80,12
c6511,46,46,55,18,59,25
c6512,29,29,16,36,66,8
c6513,32,32,26,69,95,17
c6514,13,13,20,12,108,24
c6515,17,17,49,14,6,10
c6516,46,46,50,57,134,31
c6517,20,20,14,4,76,19
c6518,19,19,48,28,59,13
c6519,39,39,34,10,187,39
c6520,22,22,62,42,40,18
c6521,27,27,73,31,117,18
c6522,19,19,2,2,115,0
c6523,24,24,51,6,166,15
c6524,67,67,123,22,163,75
c6525,24,24,59,24,158,54
c6526,18,18,29,6,134,61
c6527,45,45,21,19,128,19
c6528,25,25,40,26,68,11
c6529,31,31,59,51,75,25
c6530,8,8,5,11,87,9
c6531,2,2,6,3,123,9
c6532,40,40,51,32,122,45
c6533,26,26,2,6,32,6
c6534,33,33,58,95,68,20
c6535,33,33,31,46,92,23
c6536,34,34,61,9,170,80
c6537,39,39,10,6,78,54
c6538,39,39,71,12,54,17
c6539,21,21,41,11,93,10
c6540,10,10,31,8,48,25
c6541,60,60,166,36,154,48
c6542,15,15,63,1,98,4
c6543,93,93,33,3,157,72
c6544,19,19,62,32,152,38
c6545,32,32,32,25,76,8
c6546,10,10,13,2,49,52
c6547,9,9,40,10,66,15
c6548,33,33,21,4,64,24
c6549,56,56,174,28,36,40
c6550,66,66,44,21,131,23
c6551,50,50,54,44,102,35
c6552,24,24,42,11,94,17
c6553,15,15,65,30,97,24
c6554,12,12,8,7,46,21
c6555,8,8,27,4,222,30
c6556,34,34,45,30,80,24
c6557,52,52,49,45,72,40
c6558,51,51,70,34,65,21
c6559,45,45,46,14,97,19
c6560,10,10,41,11,70,23
c6561,31,31,26,18,72,13
c6562,19,19,13,18,48,8
c6563,16,16,36,100,96,22
c6564,12,12,34,7,60,15
c6565,20,20,19,34,51,7
c6566,18,18,22,11,57,10
c6567,12,12,28,1,54,18
c6568,30,30,32,34,82,5
c6569,14,14,48,14,97,9
c6570,88,88,215,52,369,131
c6571,29,29,23,12,98,53
c6572,40,40,54,54,32,15
c6573,20,20,26,2,71,23
c6574,37,37,102,100,181,39
c6575,55,55,73,54,141,72
c6576,38,38,67,69,104,27
c6577,34,34,51,25,64,17
c6578,44,44,137,23,134,42
c6579,15,15,90,64,95,28
c6580,37,37,63,29,92,30
c6581,23,23,38,45,58,11
c6582,35,35,65,37,151,14
c6583,21,21,112,36,67,12
c6584,17,17,49,11,60,13
c6585,28,28,36,101,118,6
c6586,20,20,30,17,89,11
c6587,18,18,48,20,88,15
c6588,3,3,20,6,132,15
c6589,29,29,24,19,70,26
c6590,32,32,82,20,50,19
c6591,16,16,45,44,16,0
c6592,28,28,36,68,110,21
c6593,18,18,32,12,123,21
c6594,19,19,44,9,138,89
c6595,14,14,19,56,48,6
c6596,19,19,25,21,84,18
c6597,30,30,32,10,95,11
c6598,49,49,65,80,65,32
c6599,18,18,40,13,128,41
c6600,18,18,24,20,44,8
c6601,63,63,53,119,145,43
c6602,39,39,43,48,53,11
c6603,26,26,67,40,131,35
c6604,43,43,30,13,104,21
c6605,33,33,37,42,24,9
c6606,36,36,47,32,96,24
c6607,34,34,35,12,44,18
c6608,46,46,27,44,107,30
c6609,5,5,4,5,67,33
c6610,35,35,74,12,158,22
c6611,12,12,32,18,16,14
c6612,4,4,19,5,100,18
c6613,41,41,63,71,143,24
c6614,40,40,64,116,125,35
c6615,33,33,17,13,141,22
c6616,19,19,27,17,54,4
c6617,16,16,19,12,92,15
c6618,23,23,70,71,86,17
c6619,38,38,54,21,108,26
c6620,48,48,134,212,157,77
c6621,16,16,46,4,24,59
c6622,15,15,23,23,85,14
c6623,32,32,59,34,72,16
c6624,20,20,29,3,103,29
c6625,7,7,21,16,107,21
c6626,5,5,47,4,84,28
c6627,14,14,14,6,90,24
c6628,21,21,42,92,62,19
c6629,17,17,43,42,42,9
c6630,44,44,24,4,72,29
c6631,21,21,30,18,50,40
c6632,24,24,66,23,59,17
c6633,27,27,22,30,68,18
c6634,54,54,57,22,115,48
c6635,25,25,38,9,79,10
c6636,60,60,97,28,85,24
c6637,9,9,57,21,81,11
c6638,29,29,42,36,58,51
c6639,20,20,34,11,196,22
c6640,7,7,38,37,121,11
c6641,22,22,52,41,179,23
c6642,16,16,33,50,131,22
c6643,32,32,48,23,76,12
c6644,5,5,13,2,59,10
c6645,17,17,41,37,43,10
c6646,11,11,21,37,75,29
c6647,24,24,13,3,70,16
c6648,52,52,51,13,77,29
c6649,66,66,170,261,152,36
c6650,24,24,30,7,162,33
c6651,46,46,108,108,183,28
c6652,35,35,37,54,31,11
c6653,14,14,40,9,78,26
c6654,29,29,55,12,182,44
c6655,24,24,42,34,82,12
c6656,33,33,74,54,120,40
c6657,14,14,73,106,176,58
c6658,16,16,37,24,106,19
c6659,23,23,32,58,35,25
c6660,15,15,24,26,53,16
c6661,17,17,45,6,202,21
c6662,18,18,41,28,72,28
c6663,23,23,33,17,88,25
c6664,0,0,47,23,50,20
c6665,29,29,25,14,64,37
c6666,22,22,47,18,46,8
c6667,34,34,25,37,54,28
c6668,30,30,13,14,148,15
c6669,24,24,38,10,28,9
c6670,28,28,57,86,102,42
c6671,3,3,25,8,94,16
c6672,49,49,85,124,86,18
c6673,17,17,22,28,87,16
c6674,22,22,46,46,72,21
c6675,15,15,36,10,250,74
c6676,8,8,10,12,72,13
c6677,24,24,49,55,60,11
c6678,35,35,60,21,112,28
c6679,21,21,44,13,22,20
c6680,34,34,54,0,186,25
c6681,20,20,38,107,41,10
c6682,17,17,58,72,64,14
c6683,21,21,59,43,113,61
c6684,30,30,55,45,72,17
c6685,9,9,13,9,20,6
c6686,24,24,22,73,81,15
c6687,38,38,59,10,149,24
c6688,26,26,36,19,46,21
c6689,63,63,94,73,98,46
c6690,12,12,45,5,44,7
c6691,6,6,23,5,77,47
c6692,16,16,49,35,88,46
c6693,42,42,55,78,74,52
c6694,14,14,2,5,64,13
c6695,41,41,32,19,63,8
c6696,21,21,47,56,64,19
c6697,11,11,43,50,28,10
c6698,20,20,25,10,72,10
c6699,29,29,53,14,79,16
c6700,28,28,79,108,68,29
c6701,19,19,43,43,22,3
c6702,17,17,35,9,63,28
c6703,13,13,45,64,46,9
c6704,19,19,17,25,89,11
c6705,45,45,28,27,130,22
c6706,25,25,47,73,64,13
c6707,40,40,30,18,20,3
c6708,45,45,114,100,116,27
c6709,13,13,25,23,45,20
c6710,5,5,36,0,111,22
c6711,20,20,20,34,57,25
c6712,81,81,40,46,117,29
c6713,25,25,24,34,38,18
c6714,21,21,23,91,34,16
c6715,22,22,69,83,113,44
c6716,10,10,47,53,36,32
c6717,19,19,58,50,44,18
c6718,26,26,52,8,78,30
c6719,19,19,20,20,44,19
c6720,27,27,40,7,148,38
c6721,52,52,66,83,82,22
c6722,6,6,24,11,100,17
c6723,16,16,35,51,64,13
c6724,27,27,31,17,100,35
c6725,10,10,12,14,60,11
c6726,13,13,15,15,119,16
c6727,27,27,28,12,30,13
c6728,24,24,37,19,132,37
c6729,30,30,42,9,112,37
c6730,13,13,26,1,172,7
c6731,37,37,119,122,155,23
c6732,25,25,29,41,34,16
c6733,48,48,40,70,126,62
c6734,32,32,30,31,144,96
c6735,17,17,60,78,87,9
c6736,21,21,24,19,78,10
c6737,17,17,52,101,62,23
c6738,32,32,19,5,106,21
c6739,21,21,20,42,44,14
c6740,9,9,8,4,58,3
c6741,8,8,37,36,84,21
c6742,33,33,44,76,42,15
c6743,22,22,66,24,112,28
c6744,23,23,48,13,86,18
c6745,11,11,24,9,79,10
c6746,24,24,19,14,110,18
c6747,4,4,7,11,62,11
c6748,12,12,28,6,52,39
c6749,22,22,61,29,95,24
c6750,26,26,71,32,118,7
c6751,26,26,53,55,69,19
c6752,43,43,41,43,94,18
c6753,18,18,37,30,90,14
c6754,14,14,16,14,42,38
c6755,15,15,22,1,134,46
c6756,32,32,21,17,62,10
c6757,36,36,96,16,154,30
c6758,41,41,25,60,42,19
c6759,16,16,69,6,170,98
c6760,7,7,38,36,22,14
c6761,9,9,28,1,142,19
c6762,47,47,30,23,96,23
c6763,23,23,2,5,90,30
c6764,16,16,6,8,64,8
c6765,14,14,33,31,111,34
c6766,41,41,60,29,90,61
c6767,39,39,38,71,41,6
c6768,27,27,67,47,73,19
c6769,36,36,69,11,96,40
c6770,28,28,62,55,112,40
c6771,7,7,15,22,40,10
c6772,3,3,55,6,64,28
c6773,48,48,49,21,52,11
c6774,32,32,61,3,96,62
c6775,46,46,94,5,99,25
c6776,14,14,45,41,54,27
c6777,1,1,83,20,86,18
c6778,51,51,37,36,113,26
c6779,38,38,57,27,109,40
c6780,39,39,114,13,98,26
c6781,24,24,57,29,68,24
c6782,20,20,25,18,52,17
c6783,24,24,27,10,103,31
c6784,14,14,18,6,119,24
c6785,3,3,27,14,77,17
c6786,16,16,23,16,42,14
c6787,39,39,91,122,48,21
c6788,31,31,15,21,132,12
c6789,18,18,26,14,98,22
c6790,34,34,71,90,96,16
c6791,22,22,21,2,170,27
c6792,16,16,62,28,80,15
c6793,11,11,14,35,30,7
c6794,41,41,40,63,65,38
c6795,57,57,125,34,74,10
c6796,36,36,56,20,72,51
c6797,10,10,33,22,48,11
c6798,26,26,9,25,30,0
c6799,22,22,10,14,71,15
c6800,12,12,27,22,55,8
c6801,10,10,31,21,60,14
c6802,26,26,47,41,102,19
c6803,29,29,57,47,86,20
c6804,9,9,22,14,66,18
c6805,25,25,23,54,63,10
c6806,24,24,29,22,106,36
c6807,32,32,29,47,64,14
c6808,45,45,98,127,80,33
c6809,30,30,54,37,115,34
c6810,45,45,2,80,66,4
c6811,27,27,76,50,98,33
c6812,23,23,26,55,67,4
c6813,37,37,22,48,46,12
c6814,30,30,55,38,134,52
c6815,82,82,92,56,186,110
c6816,19,19,7,10,89,49
c6817,54,54,43,92,87,26
c6818,33,33,45,34,70,29
c6819,33,33,62,42,43,27
c6820,20,20,37,4,54,19
c6821,8,8,15,28,44,18
c6822,11,11,19,6,108,30
c6823,16,16,33,14,80,16
c6824,26,26,80,51,78,16
c6825,11,11,16,6,56,17
c6826,74,74,66,30,170,48
c6827,48,48,77,90,158,23
c6828,18,18,67,22,43,41
c6829,39,39,43,70,105,57
c6830,29,29,22,78,60,10
c6831,33,33,25,57,37,13
c6832,18,18,23,18,42,11
c6833,20,20,20,30,44,6
c6834,19,19,70,86,106,24
c6835,11,11,31,36,55,7
c6836,41,41,39,17,71,23
c6837,9,9,56,6,97,10
c6838,38,38,46,35,90,18
c6839,20,20,12,5,49,22
c6840,20,20,26,52,49,12
c6841,21,21,2,54,28,10
c6842,32,32,10,32,73,9
c6843,53,53,53,54,121,30
c6844,11,11,36,78,70,22
c6845,13,13,40,10,136,24
c6846,31,31,51,13,139,36
c6847,100,100,149,119,239,35
c6848,15,15,37,7,50,17
c6849,18,18,31,19,113,23
c6850,13,13,8,10,59,15
c6851,7,7,24,6,120,14
c6852,38,38,7,32,70,12
c6853,3,3,2,3,77,20
c6854,15,15,17,4,119,12
c6855,8,8,7,4,120,26
c6856,18,18,28,13,50,7
c6857,17,17,35,34,44,20
c6858,74,74,112,136,192,67
c6859,19,19,30,99,67,11
c6860,21,21,57,61,98,19
c6861,12,12,12,1,40,40
c6862,29,29,62,34,101,65
c6863,4,4,12,7,64,25
c6864,25,25,43,12,116,9
c6865,23,23,14,28,66,17
c6866,36,36,52,19,102,43
c6867,47,47,29,19,34,31
c6868,37,37,31,25,61,11
c6869,25,25,43,32,71,8
c6870,34,34,81,19,90,39
c6871,29,29,119,105,159,48
c6872,13,13,4,9,113,16
c6873,27,27,17,26,42,15
c6874,9,9,29,32,92,19
c6875,29,29,55,18,96,73
c6876,40,40,26,6,146,55
c6877,27,27,25,32,46,6
c6878,18,18,29,23,32,11
c6879,28,28,56,2,207,24
c6880,39,39,75,25,93,9
c6881,14,14,77,72,92,20
c6882,21,21,43,52,56,24
c6883,33,33,21,32,126,57
c6884,30,30,19,32,93,18
c6885,19,19,29,15,18,19
c6886,57,57,90,60,89,35
c6887,21,21,47,30,22,5
c6888,26,26,61,27,52,12
c6889,31,31,86,33,138,54
c6890,15,15,52,49,45,13
c6891,16,16,35,16,140,53
c6892,22,22,27,4,87,12
c6893,8,8,24,27,24,8
c6894,52,52,56,56,126,55
c6895,30,30,50,33,166,46
c6896,20,20,62,58,50,20
c6897,22,22,14,18,24,10
c6898,18,18,78,37,92,30
c6899,29,29,31,37,51,11
c6900,31,31,31,20,0,11
c6901,15,15,49,4,125,30
c6902,22,22,40,59,135,21
c6903,13,13,26,27,64,15
c6904,53,53,100,53,149,46
c6905,20,20,32,22,72,4
c6906,29,29,60,71,60,11
c6907,15,15,67,21,122,29
c6908,50,50,80,19,165,44
c6909,5,5,16,12,34,12
c6910,6,6,36,6,91,13
c6911,22,22,33,9,196,28
c6912,23,23,41,9,88,18
c6913,28,28,46,118,64,22
c6914,29,29,29,3,74,18
c6915,32,32,39,42,27,14
c6916,27,27,46,0,2,6
c6917,57,57,43,37,116,39
c6918,26,26,64,28,76,26
c6919,14,14,25,7,24,21
c6920,31,31,30,6,120,21
c6921,32,32,29,10,85,8
c6922,24,24,30,28,69,29
c6923,23,23,32,28,32,11
c6924,16,16,69,47,51,31
c6925,29,29,45,52,75,19
c6926,31,31,44,57,102,32
c6927,17,17,63,30,89,26
c6928,9,9,57,67,167,25
c6929,20,20,17,4,88,16
c6930,19,19,42,16,127,25
c6931,36,36,27,28,117,14
c6932,16,16,29,38,83,24
c6933,19,19,21,3,185,16
c6934,12,12,35,23,55,13
c6935,6,6,2,8,87,18
c6936,35,35,82,9,590,77
c6937,51,51,55,55,110,37
c6938,18,18,36,22,220,44
c6939,32,32,69,15,157,58
c6940,75,75,63,74,62,26
c6941,12,12,51,42,62,17
c6942,46,46,91,48,107,37
c6943,20,20,61,73,59,13
c6944,38,38,50,60,84,40
c6945,10,10,23,10,76,14
c6946,34,34,66,98,218,47
c6947,32,32,64,10,110,23
c6948,31,31,31,12,57,15
c6949,26,26,89,17,146,41
c6950,3,3,0,4,80,23
c6951,48,48,80,138,144,84
c6952,104,104,77,141,174,51
c6953,22,22,43,60,94,21
c6954,2,2,34,4,112,8
c6955,10,10,32,0,150,22
c6956,12,12,32,30,43,23
c6957,41,41,68,27,110,26
c6958,42,42,105,82,198,38
c6959,6,6,91,51,127,15
c6960,14,14,17,4,80,17
c6961,14,14,19,11,0,5
c6962,34,34,18,22,40,12
c6963,12,12,42,19,48,10
c6964,16,16,61,19,117,34
c6965,15,15,72,55,72,39
c6966,21,21,16,40,78,21
c6967,32,32,26,25,39,4
c6968,7,7,14,6,74,16
c6969,64,64,45,0,214,24
c6970,17,17,25,8,52,9
c6971,60,60,129,61,210,47
c6972,32,32,27,16,94,4
c6973,20,20,37,10,58,9
c6974,13,13,62,9,124,16
c6975,41,41,32,26,104,12
c6976,41,41,59,30,78,15
c6977,21,21,33,8,80,15
c6978,30,30,63,42,45,5
c6979,47,47,110,67,193,25
c6980,46,46,44,53,47,20
c6981,3,3,28,4,81,34
c6982,13,13,42,17,50,14
c6983,28,28,99,59,96,32
c6984,34,34,107,166,134,75
c6985,67,67,128,30,179,41
c6986,21,21,33,79,64,29
c6987,15,15,59,62,34,11
c6988,25,25,67,24,45,15
c6989,74,74,85,88,162,36
c6990,19,19,20,12,15,5
c6991,47,47,98,13,88,35
c6992,17,17,41,20,71,18
c6993,52,52,70,70,158,33
c6994,41,41,87,125,201,53
c6995,15,15,45,43,66,10
c6996,32,32,72,28,116,33
c6997,33,33,61,86,80,13
c6998,10,10,54,4,80,22
c6999,55,55,27,20,96,18
c7000,24,24,75,78,104,16
c7001,7,7,25,65,100,20
c7002,3,3,58,16,95,30
c7003,20,20,21,4,32,7
c7004,22,22,26,19,40,2
c7005,30,30,51,45,150,34
c7006,14,14,21,39,59,9
c7007,16,16,79,4,68,22
c7008,19,19,48,41,54,18
c7009,9,9,14,2,37,10
c7010,3,3,9,14,99,26
c7011,8,8,42,12,53,9
c7012,19,19,2,28,94,11
c7013,13,13,36,89,55,15
c7014,13,13,18,15,188,38
c7015,38,38,62,86,179,28
c7016,26,26,33,52,134,35
c7017,4,4,7,3,84,12
c7018,18,18,23,42,70,13
c7019,39,39,77,2,203,30
c7020,21,21,38,21,56,8
c7021,22,22,20,11,106,13
c7022,22,22,28,10,72,9
c7023,16,16,37,8,48,38
c7024,33,33,51,30,67,12
c7025,25,25,29,12,111,38
c7026,64,64,60,38,153,51
c7027,8,8,12,16,66,23
c7028,24,24,44,24,42,8
c7029,21,21,16,30,76,11
c7030,40,40,15,25,63,7
c7031,49,49,45,36,82,38
c7032,35,35,30,22,50,10
c7033,17,17,20,4,74,11
c7034,14,14,38,38,54,20
c7035,20,20,63,12,68,19
c7036,36,36,43,43,83,5
c7037,40,40,67,15,193,5
c7038,13,13,22,5,64,2
c7039,81,81,104,39,292,86
c7040,22,22,49,61,101,37
c7041,27,27,60,53,80,11
c7042,43,43,103,78,112,49
c7043,20,20,23,24,120,42
c7044,24,24,39,30,56,8
c7045,26,26,54,25,94,11
